Date,BIRD ID,Weight
22/01/2012,4H-48955,45.47
22/01/2012,4H-55169,46.04
22/01/2012,4H-55226,39.35
22/01/2012,4H-54951,41.57
24/01/2012,4H-54967,43.39
24/01/2012,4H-48812,46.4
24/01/2012,4H-54946,46.01
24/01/2012,4H-48706,43.05
24/01/2012,4H-48721,43.67
23/01/2012,4H-55192,49.28
23/01/2012,4H-54928,42.24
24/01/2012,4H-55217,43.63
24/01/2012,4H-54965,43.06
24/01/2012,4H-55174,49.08
24/01/2012,4H-48726,46.95
25/01/2012,4H-48902,42.45
25/01/2012,4H-48718,46.55
25/01/2012,4H-55175,40.66
25/01/2012,4H-48813,40.79
26/01/2012,4H-55111,44.83
27/01/2012,4H-54980,41.25
27/01/2012,4H-48784,49.33
28/01/2012,4H-48736,45.86
28/01/2012,4H-54932,43.04
28/01/2012,4H-48771,42.14
28/01/2012,4H-54933,47.67
28/01/2012,4H-48826,46.05
28/01/2012,4H-39136,43.29
28/01/2012,4H-54973,41.5
31/01/2012,4H-48813,42.49
31/01/2012,4H-55174,50.35
31/01/2012,4H-55175,41.59
31/01/2012,4H-48726,45.75
31/01/2012,4H-48765,41.47
31/01/2012,4H-48722,42.85
31/01/2012,4H-55146,46.85
01/02/2012,4H-48827,41.54
01/02/2012,4H-54940,44
01/02/2012,4H-48870,45.88
01/02/2012,4H-54936,43.15
01/02/2012,4H-48808,
01/02/2012,4H-48997,45.7
03/02/2012,4H-54942,44.28
03/02/2012,4H-48828,44.42
03/02/2012,4H-48868,44.36
03/02/2012,4H-39172,44.95
03/02/2012,4H-55000,44.69
03/02/2012,4H-39154,47.2
03/02/2012,4H-55182,44.94
03/02/2012,4H-54954,43.9
04/02/2012,4H-39136,44.9
04/02/2012,4H-55224,41.15
04/02/2012,4H-54973,42.27
05/02/2012,4H-55231,42.8
05/02/2012,4H-48722,43.04
05/02/2012,4H-54980,41.27
05/02/2012,4H-48965,41.57
05/02/2012,4H-55146,48.94
05/02/2012,4H-48784,49.53
05/02/2012,4H-48949,49.5
05/02/2012,4H-48738,40.58
07/02/2012,4H-54962,
07/02/2012,4H-48706,
10/02/2012,4H-48808,
12/02/2012,4H-48760,42.4
12/02/2012,4H-48870,49.08
12/02/2012,4H-54940,41.21
12/02/2012,4H-54964,44.2
12/02/2012,4H-48753,45.68
13/02/2012,4H-54959,42.63
13/02/2012,4H-39194,43.9
13/02/2012,4H-48827,38.9
13/02/2012,4H-55152,49.65
13/02/2012,4H-54979,48.23
13/02/2012,4H-55176,45.7
13/02/2012,4H-55203,40.57
13/02/2012,4H-55202,43.38
13/02/2012,4H-48819,43.58
14/02/2012,4H-48819,45.8
14/02/2012,4H-55202,43.61
14/02/2012,4H-55152,49.97
14/02/2012,4H-55176,45.65
14/02/2012,4H-55203,40.19
14/02/2012,4H-54979,47.77
14/02/2012,4H-48717,45.56
14/02/2012,4H-48779,44.08
15/02/2012,4H-54955,41.5
15/02/2012,4H-54927,43.38
15/02/2012,4H-48717,44.3
15/02/2012,4H-48779,43.56
16/02/2012,4H-39196,40.57
16/02/2012,4H-54927,41.69
16/02/2012,4H-54955,39.79
18/02/2012,4H-54969,43.84
18/02/2012,4H-55216,39.4
18/02/2012,4H-55204,42.72
18/02/2012,4H-48714,45.29
18/02/2012,4H-54964,45.21
19/02/2012,4H-54969,42.5
19/02/2012,4H-55216,38.33
19/02/2012,4H-55204,42.24
19/02/2012,4H-55142,42.14
19/02/2012,4H-54953,
19/02/2012,4H-55182,44.28
19/02/2012,4H-48966,42.62
19/02/2012,4H-48753,44.53
19/02/2012,4H-48706,42.55
19/02/2012,4H-48812,46.02
19/02/2012,4H-48721,44.16
20/02/2012,4H-55142,42.55
20/02/2012,4H-55182,44.69
20/02/2012,4H-48966,41.81
22/02/2012,4H-48736,46.37
22/02/2012,4H-54932,42.55
22/02/2012,4H-48826,45.64
22/02/2012,4H-48771,42.37
22/02/2012,4H-48950,50.13
23/02/2012,4H-49000,45.23
23/02/2012,4H-54977,42.95
23/02/2012,4H-55257,42.79
23/02/2012,4H-55258,44.86
23/02/2012,4H-55259,44.91
23/02/2012,4H-55260,39.6
23/02/2012,4H-55261,48.79
25/02/2012,4H-48890,45.61
25/02/2012,4H-48892,41.95
25/02/2012,4H-48810,44.95
25/02/2012,4H-55004,44.95
25/02/2012,4H-55005,45.78
25/02/2012,4H-55006,46.47
26/02/2012,4H-48890,43.49
26/02/2012,4H-48892,42.85
26/02/2012,4H-48810,44.89
20/02/2012,4H-55012,41.86
26/02/2012,4H-55207,41.39
26/02/2012,4H-55170,47.64
26/02/2012,4H-55171,41.44
26/02/2012,4H-55262,44.82
26/02/2012,4H-55263,40.83
26/02/2012,4H-55264,45
27/02/2012,4H-48730,45.45
27/02/2012,4H-55125,44.73
27/02/2012,4H-55223,44.19
28/02/2012,4H-55008,47.4
28/02/2012,4H-55010,46.78
29/02/2012,4H-55265,43.5
29/02/2012,4H-55266,44.6
03/03/2012,4H-54965,45.3
03/03/2012,4H-55217,43.77
03/03/2012,4H-55192,50.05
03/03/2012,4H-48719,47.18
05/03/2012,4H-55111,47.39
05/03/2012,4H-55111,
05/03/2012,4H-55162,49.73
05/03/2012,4H-55162,
05/03/2012,4H-55164,43.68
05/03/2012,4H-55164,
06/03/2012,4H-55169,48
06/03/2012,4H-48900,43.56
06/03/2012,4H-48855,44.33
06/03/2012,4H-48955,46.15
06/03/2012,4H-55258,45.82
06/03/2012,4H-55261,48.04
06/03/2012,4H-55267,47.74
08/03/2012,4H-48814,50.47
08/03/2012,4H-48814,
08/03/2012,4H-55120,48.1
08/03/2012,4H-55120,
08/03/2012,4H-55110,39.61
08/03/2012,4H-55260,
10/03/2012,4H-54962,48.82
10/03/2012,4H-54904,42.87
10/03/2012,4H-39182,46.86
10/03/2012,4H-54903,42
10/03/2012,4H-55259,45.18
13/03/2012,4H-55258,45.35
13/03/2012,4H-55260,39.73
13/03/2012,4H-55259,45.59
13/03/2012,4H-55267,47.01
14/03/2012,4H-48826,47.23
14/03/2012,4H-48736,45.63
14/03/2012,4H-54932,43.3
14/03/2012,4H-55262,47.64
15/03/2012,4H-55268,40.97
15/03/2012,4H-55259,45.61
15/03/2012,4H-55260,40.09
15/03/2012,4H-55258,44.7
19/03/2012,4H-55169,46.68
19/03/2012,4H-48955,48.5
19/03/2012,4H-54951,
19/03/2012,4H-39163,
19/03/2012,4H-54965,44.79
19/03/2012,4H-55217,43.75
19/03/2012,4H-48719,47.98
19/03/2012,4H-55192,50.35
19/03/2012,4H-55260,40.4
19/03/2012,4H-55258,44.14
19/03/2012,UR0207,51.8
22/03/2012,4H-55269,43.7
22/03/2012,4H-55259,45.5
22/03/2012,4H-55249,43.31
22/03/2012,4H-54904,44.29
22/03/2012,4H-39182,47.96
22/03/2012,4H-54903,42.95
22/03/2012,4H-54962,49.93
24/03/2012,4H-48730,45.59
24/03/2012,4H-55125,46.03
24/03/2012,4H-55223,45.3
24/03/2012,4H-48968,41.92
26/03/2012,4H-55170,47.89
26/03/2012,4H-55008,47.01
26/03/2012,4H-55010,47.23
26/03/2012,4H-55011,51.82
26/03/2012,4H-55264,48.84
26/03/2012,4H-55263,41.05
29/03/2012,4H-55192,49.35
29/03/2012,4H-54965,43.78
29/03/2012,4H-55217,44.56
29/03/2012,4H-48902,41.78
29/03/2012,4H-48719,47.51
01/04/2012,4H-55192,48.54
01/04/2012,4H-55217,43.58
01/04/2012,4H-48902,43.21
01/04/2012,4H-48719,47.07
01/04/2012,4H-54965,44.06
04/04/2012,4H-55249,44
04/04/2012,4H-39182,48.18
04/04/2012,4H-48923,41.04
04/04/2012,4H-48968,42.8
04/04/2012,4H-54962,49.78
04/04/2012,4H-54904,43.43
04/04/2012,4H-55170,50.5
04/04/2012,4H-55266,45.67
04/04/2012,4H-55171,42.85
07/04/2012,4H-54962,45.98
07/04/2012,4H-55249,
07/04/2012,4H-54903,41.2
07/04/2012,4H-39182,45.66
07/04/2012,4H-48923,43.28
07/04/2012,4H-39197,44.64
07/04/2012,4H-55218,47.08
07/04/2012,4H-55168,39.45
07/04/2012,4H-48952,40.33
07/04/2012,4H-48816,46.98
07/04/2012,4H-48772,42.25
07/04/2012,4H-48727,49.54
07/04/2012,4H-48845,47.45
07/04/2012,4H-48948,44.52
11/04/2012,4H-48760,41.77
11/04/2012,4H-54940,43.21
11/04/2012,4H-48827,40.04
11/04/2012,4H-48808,43.84
11/04/2012,4H-48870,46.41
11/04/2012,4H-39194,43.18
11/04/2012,4H-54959,41.36
12/04/2012,4H-48736,44.87
12/04/2012,4H-54932,43.05
12/04/2012,4H-55130,45.78
12/04/2012,4H-48826,46.12
12/04/2012,4H-39163,46.28
12/04/2012,4H-54951,44.81
13/04/2012,4H-48868,43.81
13/04/2012,4H-54942,44.96
13/04/2012,4H-48828,43.42
13/04/2012,4H-39158,45.45
13/04/2012,4H-48855,43.1
14/04/2012,4H-54904,42.57
14/04/2012,4H-48968,40.66
14/04/2012,4H-39196,42.97
14/04/2012,4H-39179,47.47
14/04/2012,4H-54927,44.68
14/04/2012,4H-54955,43.66
14/04/2012,4H-48977,48.38
14/04/2012,4H-48800,49.53
15/04/2012,4H-55201,48.45
15/04/2012,4H-48737,46.27
15/04/2012,4H-48927,48.92
15/04/2012,4H-48861,46.16
15/04/2012,4H-48919,44.54
15/04/2012,4H-55197,48.04
15/04/2012,4H-48963,47.08
15/04/2012,4H-48712,49.29
15/04/2012,4H-48714,43.1
15/04/2012,4H-48753,48.68
15/04/2012,4H-54964,44.86
16/04/2012,4H-48765,44.72
16/04/2012,4H-55175,44.84
16/04/2012,4H-48718,50.27
16/04/2012,4H-55174,53.38
16/04/2012,4H-48813,43.51
18/04/2012,4H-48784,49.93
18/04/2012,4H-55146,47.58
18/04/2012,4H-48965,41.79
18/04/2012,4H-48722,41.62
18/04/2012,4H-48935,40.29
18/04/2012,4H-48959,43.45
18/04/2012,4H-54970,41.82
18/04/2012,4H-39178,44.59
18/04/2012,4H-39192,41.85
18/04/2012,4H-48949,48.53
19/04/2012,4H-54965,43.77
19/04/2012,4H-55192,48.53
19/04/2012,4H-55217,43.71
19/04/2012,4H-48719,47.23
19/04/2012,4H-39136,46.89
19/04/2012,4H-54972,41.18
20/04/2012,4H-39136,
20/04/2012,4H-48849,41.44
20/04/2012,4H-55203,41.8
20/04/2012,4H-48921,42.63
20/04/2012,4H-55202,44.47
20/04/2012,4H-55203,
20/04/2012,4H-48819,46.42
20/04/2012,4H-48921,
20/04/2012,4H-55176,46.8
20/04/2012,4H-48819,
20/04/2012,4H-48843,44.84
20/04/2012,4H-55152,52.24
20/04/2012,4H-54979,49.1
20/04/2012,4H-48843,
20/04/2012,4H-55152,
20/04/2012,4H-55184,45.47
20/04/2012,4H-48744,46.18
20/04/2012,4H-48728,44.35
21/04/2012,4H-55218,48.17
21/04/2012,4H-48816,46.99
21/04/2012,4H-55168,41.29
21/04/2012,4H-39197,44.81
21/04/2012,4H-48816,
21/04/2012,4H-48772,43.61
21/04/2012,4H-55168,
21/04/2012,4H-39197,
21/04/2012,4H-48952,40.55
21/04/2012,4H-48952,
21/04/2012,4H-55209,44.64
22/04/2012,4H-55208,48.34
22/04/2012,4H-54926,47.33
22/04/2012,4H-55209,
22/04/2012,4H-48796,46.69
22/04/2012,4H-54926,
22/04/2012,4H-48717,45.86
22/04/2012,4H-48951,45.51
22/04/2012,4H-48745,44.6
22/04/2012,4H-39168,46.8
22/04/2012,4H-48951,
22/04/2012,4H-48779,45.34
22/04/2012,4H-55183,44.31
22/04/2012,4H-39168,
22/04/2012,4H-48779,
22/04/2012,4H-55183,
22/04/2012,4H-55221,45.44
22/04/2012,4H-48983,48.69
22/04/2012,4H-54984,39.99
22/04/2012,4H-48983,
22/04/2012,4H-54984,
22/04/2012,4H-55224,42.24
23/04/2012,4H-55224,
23/04/2012,4H-48948,45.29
23/04/2012,4H-48845,48.29
23/04/2012,4H-48948,
23/04/2012,4H-48845,
24/04/2012,4H-48706,45.65
24/04/2012,4H-48721,46.09
24/04/2012,4H-48812,48.12
24/04/2012,4H-54946,49.56
24/04/2012,4H-54946,
24/04/2012,4H-55206,47.81
24/04/2012,4H-48761,47.42
24/04/2012,4H-48756,49.72
24/04/2012,4H-55206,
25/04/2012,4H-54929,48.31
25/04/2012,4H-54906,45.54
25/04/2012,4H-54929,
25/04/2012,4H-54905,46.21
25/04/2012,4H-54906,
26/04/2012,4H-54905,
26/04/2012,4H-55125,47.11
26/04/2012,4H-55223,45.54
26/04/2012,4H-54912,47.08
27/04/2012,4H-54912,
27/04/2012,4H-54981,44.79
27/04/2012,4H-48971,50.7
27/04/2012,4H-48917,44.64
27/04/2012,4H-39140,50.1
27/04/2012,4H-48889,42.4
27/04/2012,4H-48971,
27/04/2012,4H-48917,
27/04/2012,4H-39140,
27/04/2012,4H-48932,45.89
27/04/2012,4H-48932,
27/04/2012,4H-39172,43.32
27/04/2012,4H-48810,45.67
27/04/2012,4H-39145,46.82
27/04/2012,4H-54997,47.1
27/04/2012,4H-39195,42.5
27/04/2012,4H-48810,
27/04/2012,4H-39145,
27/04/2012,4H-39195,
27/04/2012,4H-54997,
27/04/2012,4H-48892,43.34
27/04/2012,4H-48897,44.25
27/04/2012,4H-39154,45.45
27/04/2012,4H-55182,45.17
27/04/2012,4H-55182,
27/04/2012,4H-48896,45.24
28/04/2012,4H-48738,40.76
28/04/2012,4H-48730,45.38
28/04/2012,4H-48890,47.05
28/04/2012,4H-48890,
28/04/2012,4H-48706,
28/04/2012,4H-54969,43.97
28/04/2012,4H-54969,
29/04/2012,4H-48806,44.27
29/04/2012,4H-48989,44.88
29/04/2012,4H-48806,
29/04/2012,4H-48912,48.8
29/04/2012,4H-48912,
29/04/2012,4H-54927,43.82
29/04/2012,4H-39179,45.47
29/04/2012,4H-54955,42.6
29/04/2012,4H-39196,41
29/04/2012,4H-39179,
29/04/2012,4H-54955,
29/04/2012,4H-39196,
29/04/2012,4H-48977,48.2
29/04/2012,4H-48927,47.18
29/04/2012,4H-55201,46.05
30/04/2012,4H-48977,
30/04/2012,4H-48927,
30/04/2012,4H-55201,
30/04/2012,4H-55249,42.46
30/04/2012,4H-54904,44.44
30/04/2012,4H-48968,43.29
30/04/2012,4H-54962,49.72
30/04/2012,4H-48923,45.03
30/04/2012,4H-39182,47.9
30/04/2012,4H-55192,51.25
30/04/2012,4H-48719,48.65
30/04/2012,4H-55192,
30/04/2012,4H-48719,
30/04/2012,4H-39136,47.01
30/04/2012,4H-55224,43.89
30/04/2012,4H-54973,43.55
30/04/2012,4H-55171,41.5
30/04/2012,4H-55170,51.2
30/04/2012,4H-55207,42.85
01/05/2012,4H-55011,49.97
01/05/2012,4H-55008,45.08
01/05/2012,4H-55010,48.22
01/05/2012,4H-55009,
01/05/2012,4H-55180,46.84
01/05/2012,4H-54957,46.69
01/05/2012,4H-39180,43.32
01/05/2012,4H-39194,44.42
01/05/2012,4H-54959,43.71
01/05/2012,4H-39180,
01/05/2012,4H-54940,44
01/05/2012,4H-48808,44.3
01/05/2012,4H-55236,40.43
01/05/2012,4H-48870,46.94
01/05/2012,4H-54936,43.98
01/05/2012,4H-48997,45.53
01/05/2012,4H-48827,39.97
01/05/2012,4H-54936,
01/05/2012,4H-55260,41.41
02/05/2012,4H-55259,45.21
02/05/2012,4H-55267,48.85
02/05/2012,4H-55258,45.38
02/05/2012,4H-55017,42.85
02/01/2013,4H-48809,39.92
02/01/2013,4H-55229,40.92
24/07/2012,4H-55164,44.7
24/07/2012,4H-55111,47.4
25/07/2012,4H-48951,47.3
25/07/2012,4H-55230,47.4
25/07/2012,4H-48717,44.4
25/07/2012,4H-39168,46.8
25/07/2012,4H-54955,42.4
26/07/2012,4H-55184,48
26/07/2012,4H-54992,47.7
26/07/2012,4H-55183,46.7
26/07/2012,4H-48728,44.6
27/07/2012,4H-48765,45.2
27/07/2012,4H-48813,45
27/07/2012,4H-48726,52.5
27/07/2012,4H-55174,54.2
27/07/2012,4H-55175,44.8
27/07/2012,4H-55243,
27/07/2012,4H-55270,49.8
28/07/2012,4H-55203,43.2
28/07/2012,4H-49000,49.9
29/07/2012,4H-55245,44.7
29/07/2012,4H-54906,45.2
29/07/2012,4H-54905,46.4
30/07/2012,4H-54942,45.9
30/07/2012,4H-55232,48.3
30/07/2012,4H-48826,46.9
30/07/2012,4H-54932,43.4
30/07/2012,4H-39163,47.7
31/07/2012,4H-55251,43.1
31/07/2012,4H-55250,40.7
31/07/2012,4H-55255,
31/07/2012,4H-55201,47.7
01/08/2012,4H-54904,46.4
01/08/2012,4H-48923,46.3
01/08/2012,4H-55221,44.1
01/08/2012,4H-48983,50.1
01/08/2012,4H-39182,46.9
01/08/2012,4H-55249,42.9
03/08/2012,4H-48706,46.3
03/08/2012,4H-48721,46
03/08/2012,4H-55233,44.9
04/08/2012,4H-48891,45.4
04/08/2012,4H-39158,46.2
04/08/2012,4H-48938,44.4
04/08/2012,4H-55238,45.4
04/08/2012,4H-48917,44.5
04/08/2012,4H-54981,44.7
04/08/2012,4H-48971,49.4
25/08/2012,4H-39140,47
25/08/2012,4H-48889,41.1
25/08/2012,4H-48932,43
26/08/2012,4H-55271,46.2
26/08/2012,4H-55272,
26/08/2012,4H-55273,
26/08/2012,4H-55274,
26/08/2012,4H-55275,
26/08/2012,4H-55276,
26/08/2012,4H-55277,
26/08/2012,4H-55278,
26/08/2012,4H-55279,
28/08/2012,4H-48780,
28/08/2012,4H-55248,38.8
28/08/2012,4H-54926,
28/08/2012,4H-55204,42.5
28/08/2012,4H-55142,41.9
28/08/2012,4H-55280,42.5
28/08/2012,4H-55139,45
28/08/2012,4H-55170,45.6
28/08/2012,4H-55171,39.8
28/08/2012,4H-55146,45.4
30/08/2012,4H-39145,45.4
30/08/2012,4H-48892,43.5
30/08/2012,4H-54997,46.2
30/08/2012,4H-48809,42.1
30/08/2012,4H-48893,40.3
30/08/2012,4H-55229,42.7
30/08/2012,4H-48810,46
30/08/2012,4H-39195,42.5
31/08/2012,4H-55183,
01/09/2012,4H-48951,46
01/09/2012,4H-55230,45.2
01/09/2012,4H-55176,46.8
01/09/2012,4H-48717,44.5
01/09/2012,4H-55282,41.5
15/09/2012,4H-54905,45.5
15/09/2012,4H-54906,44.1
15/09/2012,4H-55245,42.3
15/09/2012,4H-54932,42.6
15/09/2012,4H-39163,47.3
15/09/2012,4H-48826,46.2
16/09/2012,4H-48813,44.4
16/09/2012,4H-48765,45
16/09/2012,4H-55175,44.5
16/09/2012,4H-55174,52.9
16/09/2012,4H-48726,49.8
16/09/2012,4H-48718,49.6
17/09/2012,4H-55270,50.9
17/09/2012,4H-48948,45.9
17/09/2012,4H-48845,50.8
18/09/2012,4H-49000,50.1
18/09/2012,4H-48819,47.6
18/09/2012,4H-48921,43.6
18/09/2012,4H-54979,49.4
19/09/2012,4H-48828,44.3
19/09/2012,4H-48868,44.2
19/09/2012,4H-55118,33.8
19/09/2012,4H-55232,46.3
19/09/2012,4H-54942,44.1
22/09/2012,4H-55231,44.3
22/09/2012,4H-48965,40.9
22/09/2012,4H-48722,43.6
22/09/2012,4H-55013,37.8
22/09/2012,4H-48784,49.4
23/09/2012,4H-55283,40.9
23/09/2012,4H-48800,48.2
23/09/2012,4H-48737,43.3
23/09/2012,4H-55201,45.3
23/09/2012,4H-55254,40.3
23/09/2012,4H-55255,44.3
23/09/2012,4H-48977,45.1
25/09/2012,4H-55253,43.1
25/09/2012,4H-48935,39.3
26/09/2012,4H-55223,45.1
26/09/2012,4H-55125,46.1
26/09/2012,4H-48730,42.8
27/09/2012,4H-48938,41.6
27/09/2012,4H-48855,41.7
27/09/2012,4H-48971,47.8
27/09/2012,4H-54981,
29/09/2012,4H-48706,45.5
29/09/2012,4H-48721,46.3
29/09/2012,4H-55233,44.3
30/09/2012,4H-54959,41.2
30/09/2012,4H-39194,41.7
01/10/2012,4H-55249,43.1
01/10/2012,4H-54903,41.4
01/10/2012,4H-54904,44.7
01/10/2012,4H-39182,47
01/10/2012,4H-48923,43.9
02/10/2012,4H-55168,40.8
02/10/2012,4H-39197,47.3
02/10/2012,4H-48816,46.8
02/10/2012,4H-48772,47.1
02/10/2012,4H-48952,45
02/10/2012,4H-55218,48.2
11/10/2012,4H-55223,45.48
08/10/2012,4H-48858,39.5
08/10/2012,4H-55197,44.2
08/10/2012,4H-48712,46.3
10/10/2012,4H-48756,45.8
10/10/2012,4H-48989,41.7
11/10/2012,4H-55284,41.2
11/10/2012,4H-55285,45
13/10/2012,4H-55287,
13/10/2012,4H-55286,
11/10/2012,4H-48730,43.4
15/10/2012,4H-55227,40
15/10/2012,4H-55252,
15/10/2012,4H-54927,43.6
16/10/2012,4H-54908,
16/10/2012,4H-48890,
16/10/2012,4H-39179,
25/10/2012,4H-39136,47.84
25/10/2012,4H-55224,44.03
25/10/2012,4H-48950,49.06
25/10/2012,4H-55256,
25/10/2012,4H-54932,41.56
25/10/2012,4H-48826,45.96
02/11/2012,4H-54932,42.36
02/11/2012,4H-48826,44.56
29/10/2012,,41.9
29/10/2012,4H-55284,40.78
29/10/2012,4H-55019,43.54
29/10/2012,4H-55152,48.93
27/10/2012,4H-54927,42.1
27/10/2012,4H-55252,39.37
27/10/2012,4H-55227,40.24
04/11/2012,4H-48935,41.19
04/11/2012,4H-54970,43.54
04/11/2012,4H-54972,41.81
04/11/2012,4H-54984,37.86
06/11/2012,4H-49000,48.96
06/11/2012,4H-48921,40.65
06/11/2012,4H-48819,43.16
07/11/2012,4H-55109,40.28
09/11/2012,4H-48806,41.59
09/11/2012,4H-48989,43.07
09/11/2012,4H-48756,44.75
09/11/2012,4H-48761,43.27
09/11/2012,4H-55206,43.36
09/11/2012,4H-54941,40.43
09/11/2012,4H-55108,37.33
10/11/2012,4H-39182,45.44
10/11/2012,4H-54904,42.42
10/11/2012,4H-54962,48.97
10/11/2012,4H-55249,42.09
10/11/2012,4H-39180,40.32
10/11/2012,4H-54957,40.89
10/11/2012,4H-55020,39.18
10/11/2012,4H-39194,40.87
10/11/2012,4H-48732,37.72
12/11/2012,4H-55283,41.89
13/11/2012,4H-55146,45.91
13/11/2012,4H-48796,42
15/11/2012,4H-54955,38.69
15/11/2012,4H-48745,43.02
15/11/2012,4H-48951,44.12
15/11/2012,4H-55282,40.56
15/11/2012,4H-39168,44.94
15/11/2012,4H-55202,41.45
15/11/2012,4H-48744,45.93
20/11/2012,4H-48816,44.64
20/11/2012,4H-48772,38
20/11/2012,4H-48952,35.86
20/11/2012,4H-55168,36.99
20/11/2012,4H-39197,40.94
20/11/2012,4H-55218,44.32
20/11/2012,4H-48889,37.05
21/11/2012,4H-55270,49.88
21/11/2012,4H-48948,45.41
21/11/2012,4H-48845,48.5
21/11/2012,4H-48753,44.99
21/11/2012,4H-54964,46.22
21/11/2012,4H-48721,43.56
21/11/2012,4H-48812,44.87
21/11/2012,4H-48706,42.87
21/11/2012,4H-48858,37.61
21/11/2012,4H-48712,46.32
22/11/2012,4H-49000,47.25
22/11/2012,4H-48819,43.79
22/11/2012,4H-55257,44.02
22/11/2012,4H-48921,39.82
22/11/2012,4H-54992,43.92
22/11/2012,4H-55183,40.12
22/11/2012,4H-48728,41.15
23/11/2012,4H-48808,44.18
23/11/2012,4H-54940,42.23
23/11/2012,4H-55105,40.84
23/11/2012,4H-48722,43.49
23/11/2012,4H-48784,49.94
23/11/2012,4H-48965,40.68
23/11/2012,4H-55231,42.89
24/11/2012,4H-48786,41.53
24/11/2012,4H-48827,38.53
24/11/2012,4H-55236,37.74
26/11/2012,4H-55020,39.99
26/11/2012,4H-55253,43.44
26/11/2012,4H-54957,42.61
26/11/2012,4H-39192,43.24
26/11/2012,4H-48935,41.88
29/11/2012,4H-48855,40.25
29/11/2012,4H-48938,41.67
29/11/2012,4H-55226,42.24
29/11/2012,4H-48900,39.64
29/11/2012,4H-48955,44.66
29/11/2012,4H-55245,40.86
29/11/2012,4H-54906,42.43
29/11/2012,4H-54905,43.8
03/12/2012,4H-48809,42.85
03/12/2012,4H-48810,45.82
03/12/2012,4H-48893,40.33
03/12/2012,4H-48892,43.94
03/12/2012,4H-55229,44.19
03/12/2012,4H-39145,46.29
03/12/2012,4H-54997,47.71
03/12/2012,4H-39163,48.58
03/12/2012,4H-48826,46.15
03/12/2012,4H-54932,43.75
04/12/2012,4H-48963,44.54
04/12/2012,4H-55197,45.02
04/12/2012,4H-55240,39.5
04/12/2012,4H-55198,39.23
07/12/2012,4H-55197,46.37
07/12/2012,4H-48963,44.59
07/12/2012,4H-55241,46.4
07/12/2012,4H-55198,40.28
07/12/2012,4H-48738,42.03
07/12/2012,4H-55240,40.38
08/12/2012,4H-48800,47.72
08/12/2012,4H-48977,46.85
08/12/2012,4H-55255,46.52
08/12/2012,4H-48927,50.89
08/12/2012,4H-55254,41.79
08/12/2012,4H-55201,45.42
08/12/2012,4H-48737,45.22
08/12/2012,4H-48932,45.55
08/12/2012,4H-55238,45.02
08/12/2012,4H-48971,50.44
08/12/2012,4H-54981,44.4
10/12/2012,4H-54954,44.85
10/12/2012,4H-48897,45.43
10/12/2012,4H-54953,43.71
10/12/2012,4H-55014,45.94
10/12/2012,4H-48966,44.41
10/12/2012,4H-39154,
10/12/2012,4H-55256,45.75
10/12/2012,4H-48950,51.43
10/12/2012,4H-55199,39.92
11/12/2012,4H-48843,43.6
11/12/2012,4H-55125,47.63
11/12/2012,4H-48730,43.03
11/12/2012,4H-55176,47.6
11/12/2012,4H-48726,48.93
11/12/2012,4H-48717,44.73
11/12/2012,4H-55175,44.99
11/12/2012,4H-55174,52.04
11/12/2012,4H-48813,45.48
13/12/2012,4H-55232,48.64
13/12/2012,4H-48828,44.06
13/12/2012,4H-54912,42.39
13/12/2012,4H-48976,43.62
13/12/2012,4H-55250,39.76
13/12/2012,4H-55251,41.21
13/12/2012,4H-48912,46.82
13/12/2012,4H-54973,45.21
13/12/2012,4H-55001,40.1
14/12/2012,4H-39172,49.85
14/12/2012,4H-55169,49.87
15/12/2012,4H-39179,46.72
15/12/2012,4H-39196,46.32
15/12/2012,4H-55250,
15/12/2012,4H-39136,48.39
15/12/2012,4H-55224,45.44
20/12/2012,4H-39178,47.05
20/12/2012,4H-54942,47.35
20/12/2012,4H-54957,45.28
20/12/2012,4H-54959,42.85
20/12/2012,4H-48732,41.68
21/12/2012,4H-48719,49.74
21/12/2012,4H-55174,51.6
21/12/2012,4H-54908,40.28
21/12/2012,4H-39194,43.25
21/12/2012,4H-39182,48.14
22/12/2012,4H-48938,45.01
22/12/2012,4H-48855,44.28
22/12/2012,4H-55199,48.98
22/12/2012,4H-48950,51.59
22/12/2012,4H-48965,43.45
22/12/2012,4H-48784,50.96
22/12/2012,4H-55231,47.05
22/12/2012,4H-48813,45.05
22/12/2012,4H-55019,49.04
23/12/2012,4H-55232,48.18
23/12/2012,4H-48828,
23/12/2012,4H-48826,46.33
23/12/2012,4H-48718,50.55
23/12/2012,4H-49000,49.85
24/12/2012,4H-48849,44.51
24/12/2012,4H-55256,46.44
27/12/2012,4H-55252,39.23
27/12/2012,4H-55227,40.04
27/12/2012,4H-54955,39.55
27/12/2012,4H-39179,47.19
27/12/2012,4H-54927,43.51
27/12/2012,4H-55226,44.07
27/12/2012,4H-55169,47.51
28/12/2012,4H-54905,46.54
28/12/2012,4H-48912,48.12
28/12/2012,4H-39197,46.12
28/12/2012,4H-55168,41.15
28/12/2012,4H-48816,47.28
28/12/2012,4H-55218,47.7
28/12/2012,4H-48845,48.88
28/12/2012,4H-55270,49.8
30/12/2012,4H-55251,39.99
30/12/2012,4H-48900,43.24
30/12/2012,4H-55104,42.97
02/01/2013,4H-39145,43.39
02/01/2013,4H-48963,44.36
02/01/2013,4H-55202,44.8
